       35	2024-01-01 07:41:14	1	0	1	0
       34	2024-01-01 09:04:47	1	0	1	0
       12	2024-01-01 09:05:01	1	0	1	0
        4	2024-01-01 09:05:26	1	0	0	0
       36	2024-01-01 09:10:14	1	0	1	0
       40	2024-01-01 09:11:38	1	0	1	0
       30	2024-01-01 09:15:40	1	0	1	0
        7	2024-01-01 09:17:26	1	0	1	0
       39	2024-01-01 09:28:06	1	0	1	0
        6	2024-01-01 09:31:41	1	0	1	0
       32	2024-01-01 09:32:09	1	0	1	0
        1	2024-01-01 09:35:52	1	0	0	0
        6	2024-01-01 09:36:11	1	0	1	0
       33	2024-01-01 09:36:58	1	0	1	0
        8	2024-01-01 09:43:58	1	0	0	0
       10	2024-01-01 10:06:02	1	0	0	0
       38	2024-01-01 10:17:27	1	0	1	0
       38	2024-01-01 10:17:28	1	0	1	0
       38	2024-01-01 10:23:11	1	1	1	0
       38	2024-01-01 10:41:05	1	0	1	0
        5	2024-01-01 10:41:57	1	0	1	0
       12	2024-01-01 12:40:43	1	1	1	0
        7	2024-01-01 12:49:20	1	1	1	0
       34	2024-01-01 12:52:45	1	1	1	0
        6	2024-01-01 12:55:56	1	1	1	0
       38	2024-01-01 12:56:11	1	1	1	0
        8	2024-01-01 13:00:39	1	1	0	0
       36	2024-01-01 13:00:45	1	1	1	0
       40	2024-01-01 13:00:48	1	1	1	0
        1	2024-01-01 13:01:16	1	1	0	0
        2	2024-01-01 13:02:11	1	1	1	0
       39	2024-01-01 13:02:32	1	1	1	0
        5	2024-01-01 13:04:38	1	1	1	0
       32	2024-01-01 13:06:38	1	1	1	0
       32	2024-01-01 13:09:40	1	1	1	0
       10	2024-01-01 13:10:13	1	1	0	0
       35	2024-01-01 13:24:19	1	1	1	0
       34	2024-01-01 13:36:48	1	1	1	0
       34	2024-01-01 13:36:55	1	0	1	0
        7	2024-01-01 14:27:58	1	0	1	0
       35	2024-01-01 14:30:06	1	0	1	0
        5	2024-01-01 14:31:06	1	1	1	0
        5	2024-01-01 14:31:13	1	0	1	0
       12	2024-01-01 14:34:19	1	1	1	0
       32	2024-01-01 14:34:23	1	1	1	0
       37	2024-01-01 14:35:14	1	0	1	0
       39	2024-01-01 14:59:00	1	1	1	0
       40	2024-01-01 15:04:47	1	0	1	0
       34	2024-01-01 17:21:07	1	1	1	0
        4	2024-01-01 17:25:47	1	1	0	0
       37	2024-01-01 17:26:14	1	1	1	0
       40	2024-01-01 17:26:37	1	1	1	0
        7	2024-01-01 17:33:14	1	1	1	0
        5	2024-01-01 17:44:38	1	1	1	0
       35	2024-01-01 18:07:06	1	1	1	0
       32	2024-01-01 18:08:11	1	1	1	0
       32	2024-01-01 18:08:13	1	1	1	0
       32	2024-01-01 18:09:51	1	1	1	0
        4	2024-01-02 07:15:59	1	0	0	0
       35	2024-01-02 07:37:47	1	0	1	0
       34	2024-01-02 08:47:45	1	0	1	0
        7	2024-01-02 08:51:38	1	0	1	0
       36	2024-01-02 08:55:54	1	0	1	0
       11	2024-01-02 09:08:04	1	0	0	0
        8	2024-01-02 09:11:15	1	0	0	0
       10	2024-01-02 09:11:23	1	0	0	0
       38	2024-01-02 09:19:14	1	0	1	0
        6	2024-01-02 09:29:06	1	0	1	0
       37	2024-01-02 09:29:21	1	0	1	0
       12	2024-01-02 09:32:12	1	0	1	0
       30	2024-01-02 09:32:14	1	0	1	0
       39	2024-01-02 09:33:21	1	0	1	0
       32	2024-01-02 09:35:10	1	0	1	0
        2	2024-01-02 09:39:52	1	0	1	0
       40	2024-01-02 09:46:12	1	0	1	0
       33	2024-01-02 09:53:27	1	0	1	0
        1	2024-01-02 09:54:34	1	0	0	0
        5	2024-01-02 10:32:18	1	0	1	0
       11	2024-01-02 12:00:58	1	1	0	0
       34	2024-01-02 12:42:07	1	1	1	0
        8	2024-01-02 12:44:46	1	1	0	0
        6	2024-01-02 12:54:10	1	1	1	0
       37	2024-01-02 13:00:13	1	1	1	0
       10	2024-01-02 13:01:04	1	1	0	0
       36	2024-01-02 13:01:08	1	1	1	0
        1	2024-01-02 13:01:19	1	1	0	0
       38	2024-01-02 13:02:31	1	1	1	0
       39	2024-01-02 13:02:55	1	1	1	0
       32	2024-01-02 13:03:18	1	1	1	0
       32	2024-01-02 13:03:20	1	1	1	0
        2	2024-01-02 13:06:57	1	1	1	0
       40	2024-01-02 13:21:24	1	1	1	0
        5	2024-01-02 13:27:03	1	1	1	0
       34	2024-01-02 14:06:01	1	0	1	0
        5	2024-01-02 14:07:26	1	1	1	0
        5	2024-01-02 14:07:33	1	0	1	0
       36	2024-01-02 14:20:24	1	0	1	0
       12	2024-01-02 14:24:56	1	1	1	0
       12	2024-01-02 14:25:01	1	1	1	0
       12	2024-01-02 14:25:04	1	1	1	0
       38	2024-01-02 14:30:12	1	0	1	0
       11	2024-01-02 14:31:00	1	0	0	0
       37	2024-01-02 14:31:06	1	0	1	0
       32	2024-01-02 14:31:36	1	0	1	0
       32	2024-01-02 14:31:38	1	0	1	0
        1	2024-01-02 14:35:53	1	0	0	0
       30	2024-01-02 16:11:35	1	1	1	0
       12	2024-01-02 16:12:51	1	1	1	0
       34	2024-01-02 17:37:42	1	1	1	0
        7	2024-01-02 17:58:49	1	1	1	0
       36	2024-01-02 17:59:45	1	1	1	0
       38	2024-01-02 18:00:02	1	1	1	0
       37	2024-01-02 18:00:22	1	1	1	0
       32	2024-01-02 18:01:11	1	1	1	0
       39	2024-01-02 18:01:14	1	1	1	0
       39	2024-01-02 18:01:16	1	1	1	0
        4	2024-01-02 18:01:23	1	1	0	0
        1	2024-01-02 18:01:41	1	1	0	0
       35	2024-01-02 18:03:41	1	1	1	0
       33	2024-01-02 18:09:50	1	1	0	0
        5	2024-01-02 18:12:24	1	1	1	0
        5	2024-01-02 18:18:42	1	1	1	0
       35	2024-01-02 21:09:45	1	1	1	0
        4	2024-01-03 07:13:04	1	0	0	0
       34	2024-01-03 08:51:29	1	0	1	0
       12	2024-01-03 08:52:26	1	0	1	0
        7	2024-01-03 08:53:33	1	0	1	0
       36	2024-01-03 09:03:32	1	0	1	0
       35	2024-01-03 09:07:18	1	0	1	0
       40	2024-01-03 09:12:54	1	0	1	0
       11	2024-01-03 09:14:59	1	0	0	0
       38	2024-01-03 09:15:06	1	0	1	0
        8	2024-01-03 09:18:27	1	0	0	0
       39	2024-01-03 09:23:25	1	0	1	0
       32	2024-01-03 09:27:42	1	0	1	0
       32	2024-01-03 09:27:44	1	0	1	0
       37	2024-01-03 09:27:51	1	0	1	0
        6	2024-01-03 09:36:39	1	0	1	0
       10	2024-01-03 09:49:18	1	0	0	0
        1	2024-01-03 10:18:59	1	0	0	0
        5	2024-01-03 10:32:02	1	0	1	0
       37	2024-01-03 12:47:33	1	1	1	0
        7	2024-01-03 12:47:45	1	1	1	0
       12	2024-01-03 12:54:10	1	1	1	0
        6	2024-01-03 12:55:24	1	1	1	0
        8	2024-01-03 12:57:50	1	1	0	0
       34	2024-01-03 12:58:01	1	1	1	0
       10	2024-01-03 12:58:30	1	1	1	0
       36	2024-01-03 12:58:34	1	1	1	0
        1	2024-01-03 13:00:24	1	1	0	0
       33	2024-01-03 13:02:54	1	1	1	0
       39	2024-01-03 13:03:57	1	1	1	0
       38	2024-01-03 13:04:04	1	1	1	0
       32	2024-01-03 13:05:51	1	1	1	0
        5	2024-01-03 13:07:06	1	1	1	0
       40	2024-01-03 13:07:16	1	1	1	0
       34	2024-01-03 13:53:53	1	0	1	0
        5	2024-01-03 14:20:02	1	1	1	0
        5	2024-01-03 14:20:09	1	0	1	0
       38	2024-01-03 14:20:53	1	0	1	0
       32	2024-01-03 14:21:54	1	0	1	0
       40	2024-01-03 14:24:28	1	0	1	0
        7	2024-01-03 14:26:26	1	0	1	0
       37	2024-01-03 14:35:06	1	0	1	0
       39	2024-01-03 14:37:02	1	1	1	0
       11	2024-01-03 15:15:52	1	1	0	0
       36	2024-01-03 15:40:26	1	0	1	0
