11	2021-05-06 09:37:59	1	0	1	0
10	2021-05-06 09:38:23	1	0	1	0
 6	2021-05-06 09:39:04	1	0	1	0
 3	2021-05-06 10:21:59	1	0	1	0
11	2021-05-06 12:10:52	1	1	1	0
10	2021-05-06 12:50:32	1	1	1	0
 3	2021-05-06 12:54:09	1	1	1	0
 7	2021-05-06 12:54:57	1	1	1	0
 6	2021-05-06 12:56:05	1	1	1	0
29	2021-05-06 12:58:13	1	1	1	0
14	2021-05-06 13:00:08	1	1	1	0
 1	2021-05-06 13:00:18	1	1	0	0
 5	2021-05-06 13:01:25	1	1	1	0
32	2021-05-06 13:03:00	1	1	1	0
17	2021-05-06 13:51:25	1	1	1	0
 5	2021-05-06 14:11:08	1	0	1	0
14	2021-05-06 14:13:21	1	0	1	0
 6	2021-05-06 14:26:44	1	0	1	0
30	2021-05-06 14:32:22	1	0	1	0
 7	2021-05-06 14:33:19	1	0	1	0
17	2021-05-06 14:33:40	1	0	1	0
 3	2021-05-06 14:34:06	1	0	1	0
28	2021-05-06 14:36:32	1	1	1	0
28	2021-05-06 14:36:39	1	0	1	0
29	2021-05-06 14:50:50	1	0	1	0
 1	2021-05-06 15:05:06	1	0	0	0
11	2021-05-06 15:38:57	1	1	1	0
10	2021-05-06 15:50:17	1	0	1	0
11	2021-05-06 17:30:27	1	1	1	0
30	2021-05-06 17:49:51	1	1	1	0
29	2021-05-06 18:00:30	1	1	1	0
 6	2021-05-06 18:01:04	1	1	1	0
14	2021-05-06 18:01:18	1	1	1	0
 1	2021-05-06 18:01:38	1	1	0	0
17	2021-05-06 18:02:20	1	1	1	0
17	2021-05-06 18:02:22	1	1	1	0
 5	2021-05-06 18:03:40	1	1	1	0
17	2021-05-06 18:03:45	1	1	1	0
 4	2021-05-06 18:04:44	1	1	0	0
10	2021-05-06 18:05:32	1	1	1	0
 3	2021-05-06 18:22:39	1	1	1	0
32	2021-05-06 18:31:23	1	1	1	0
 9	2021-05-06 19:41:49	1	0	1	0
27	2021-05-06 19:52:54	1	0	1	0
17	2021-05-06 20:09:41	1	0	1	0
26	2021-05-06 20:11:33	1	0	1	0
27	2021-05-06 21:03:26	1	1	1	0
17	2021-05-06 21:18:21	1	1	1	0
17	2021-05-06 21:22:19	1	1	1	0
26	2021-05-06 21:24:08	1	1	1	0
14	2021-05-09 08:37:53	1	0	1	0
 7	2021-05-09 08:49:42	1	0	1	0
32	2021-05-09 09:06:09	1	0	1	0
 4	2021-05-09 09:09:40	1	0	0	0
 8	2021-05-09 09:17:40	1	0	1	0
17	2021-05-09 09:22:04	1	0	1	0
10	2021-05-09 09:25:34	1	0	1	0
29	2021-05-09 09:29:30	1	0	1	0
 1	2021-05-09 09:31:25	1	0	0	0
11	2021-05-09 09:43:33	1	0	1	0
 5	2021-05-09 10:06:30	1	0	1	0
 6	2021-05-09 10:21:36	1	0	1	0
28	2021-05-09 11:09:32	1	0	1	0
 7	2021-05-09 11:51:27	1	1	1	0
10	2021-05-09 12:50:08	1	1	1	0
 8	2021-05-09 12:51:57	1	1	1	0
 6	2021-05-09 12:56:46	1	1	1	0
29	2021-05-09 12:58:46	1	1	1	0
 1	2021-05-09 13:00:07	1	1	0	0
17	2021-05-09 13:00:16	1	1	1	0
11	2021-05-09 13:00:27	1	1	1	0
14	2021-05-09 13:00:55	1	1	1	0
 5	2021-05-09 13:04:15	1	1	1	0
32	2021-05-09 13:04:38	1	1	1	0
14	2021-05-09 14:12:31	1	0	1	0
 5	2021-05-09 14:17:00	1	0	1	0
 6	2021-05-09 14:21:37	1	0	1	0
 6	2021-05-09 14:25:09	1	0	1	0
 1	2021-05-09 14:27:14	1	0	0	0
30	2021-05-09 14:28:58	1	0	1	0
32	2021-05-09 14:29:34	1	0	1	0
17	2021-05-09 14:36:24	1	0	1	0
 7	2021-05-09 14:36:52	1	0	1	0
10	2021-05-09 15:24:55	1	0	1	0
29	2021-05-09 15:40:57	1	0	1	0
 3	2021-05-09 16:33:50	1	0	1	0
30	2021-05-09 17:18:48	1	1	1	0
17	2021-05-09 17:19:26	1	1	1	0
14	2021-05-09 17:21:47	1	1	1	0
 6	2021-05-09 17:24:28	1	1	1	0
11	2021-05-09 17:28:57	1	1	1	0
29	2021-05-09 17:57:25	1	1	1	0
 5	2021-05-09 18:01:28	1	1	1	0
 4	2021-05-09 18:01:33	1	1	0	0
 1	2021-05-09 18:01:47	1	1	0	0
32	2021-05-09 18:03:10	1	1	1	0
 6	2021-05-09 18:08:02	1	1	1	0
